epoch,hidden_channels,out_channels,num_layers,num_epoch,patience,lr,weight_decay,conv_type,eps,gamma,step_size,aggr,end,num_head,dropout,p,factor,eta_min,T_max,lr_scheduler,optimizer,type_model,scaler,dim_reduction,pca_threshold,train_loss,train_acc,train_f1,train_balanced_acc,val_loss,val_acc,val_precision,val_recall,val_f1,val_balanced_acc
459,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0496, grad_fn=<NllLossBackward0>)",0.9857836541274204,0.9920424403183024,0.9908014931359737,tensor(0.1881),0.964896884598508,0.9876390605686032,0.9732034104750305,0.9803680981595092,0.9314140672684204
460,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0495, grad_fn=<NllLossBackward0>)",0.9848183466916282,0.9914969608598064,0.9905254974012068,tensor(0.1847),0.9629223343571742,0.987611496531219,0.9710109622411692,0.9792408794988332,0.9303178431514898
461,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0495, grad_fn=<NllLossBackward0>)",0.9856666471655064,0.9919764205010644,0.9907364947609332,tensor(0.1880),0.964896884598508,0.9876390605686032,0.9732034104750305,0.9803680981595092,0.9314140672684204
462,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0494, grad_fn=<NllLossBackward0>)",0.9848768501725852,0.9915300054063796,0.990557996588727,tensor(0.1852),0.9631417288284336,0.987614565271241,0.9712545676004872,0.9793662490788504,0.9304396458311488
463,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0493, grad_fn=<NllLossBackward0>)",0.985549640203592,0.9919103920348477,0.9906714963858924,tensor(0.1875),0.9646774901272488,0.9876360039564788,0.9729598051157126,0.9802429745981102,0.9312922645887614
464,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0492, grad_fn=<NllLossBackward0>)",0.9851986193178496,0.9917119832274128,0.9906066216904296,tensor(0.1861),0.9640193067134708,0.987626825043306,0.9722289890377588,0.979867419592438,0.9309268565497844
465,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0492, grad_fn=<NllLossBackward0>)",0.9853448780202422,0.9917948214022504,0.9905577492295714,tensor(0.1867),0.9640193067134708,0.987626825043306,0.9722289890377588,0.979867419592438,0.9309268565497844
466,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0491, grad_fn=<NllLossBackward0>)",0.9853741297607208,0.9918113331149688,0.9905739988233316,tensor(0.1870),0.96423870118473,0.987629886194953,0.9724725943970768,0.9799926353258868,0.9310486592294436
467,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0490, grad_fn=<NllLossBackward0>)",0.9852863745392852,0.9917612566131068,0.9907854909013692,tensor(0.1862),0.9635805177709522,0.987620698192622,0.971741778319123,0.9796168958742631,0.9306832511904666
468,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0490, grad_fn=<NllLossBackward0>)",0.9856958989059847,0.9919929262661492,0.9907527443546932,tensor(0.1876),0.9646774901272488,0.9876360039564788,0.9729598051157126,0.9802429745981102,0.9312922645887614
469,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0489, grad_fn=<NllLossBackward0>)",0.9850816123559352,0.9916456442682569,0.990671743745048,tensor(0.1856),0.9635805177709522,0.987620698192622,0.971741778319123,0.9796168958742631,0.9306832511904666
470,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0488, grad_fn=<NllLossBackward0>)",0.985959164570292,0.9921414538310412,0.9908989906985346,tensor(0.1883),0.9651162790697676,0.9876421156697972,0.9734470158343485,0.9804931910195068,0.9315358699480792
471,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0488, grad_fn=<NllLossBackward0>)",0.9849938571344996,0.9915960880035384,0.9906229949637676,tensor(0.1853),0.9629223343571742,0.987611496531219,0.9710109622411692,0.9792408794988332,0.9303178431514898
472,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0487, grad_fn=<NllLossBackward0>)",0.9861054232726848,0.9922239502332816,0.9909802386673354,tensor(0.1889),0.9653356735410268,0.9876451692611812,0.9736906211936662,0.9806182531894012,0.931657672627738
473,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0486, grad_fn=<NllLossBackward0>)",0.9849061019130638,0.9915465268676278,0.9905742461824872,tensor(0.1850),0.9629223343571742,0.987611496531219,0.9710109622411692,0.9792408794988332,0.9303178431514898
474,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0486, grad_fn=<NllLossBackward0>)",0.9861639267536418,0.9922569450128506,0.9910127378548558,tensor(0.1891),0.964896884598508,0.9873980726464048,0.9734470158343485,0.9803729146221786,0.9304321171886972
475,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0485, grad_fn=<NllLossBackward0>)",0.985023108874978,0.9916126072996528,0.9906392445575276,tensor(0.1852),0.9631417288284336,0.987614565271241,0.9712545676004872,0.9793662490788504,0.9304396458311488
476,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0484, grad_fn=<NllLossBackward0>)",0.9860469197917276,0.9921909532930604,0.9909477394798152,tensor(0.1886),0.9646774901272488,0.9873949579831932,0.9732034104750305,0.9802478223530856,0.9303103145090384
477,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0484, grad_fn=<NllLossBackward0>)",0.9853741297607208,0.9918107966457024,0.9908342396826496,tensor(0.1860),0.9637999122422116,0.9876237623762376,0.9719853836784408,0.9797421731123388,0.9308050538701256
478,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0483, grad_fn=<NllLossBackward0>)",0.9858129058678992,0.9920584238018044,0.991077983589052,tensor(0.1880),0.9644580956559896,0.9876329458323028,0.9727161997563948,0.980117820324006,0.9311704619091024
479,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0482, grad_fn=<NllLossBackward0>)",0.985549640203592,0.9919098621073664,0.9909317372452106,tensor(0.1870),0.9637999122422116,0.9876237623762376,0.9719853836784408,0.9797421731123388,0.9308050538701256
480,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0481, grad_fn=<NllLossBackward0>)",0.9857251506464636,0.9920089081024432,0.9910292348077716,tensor(0.1873),0.9637999122422116,0.9876237623762376,0.9719853836784408,0.9797421731123388,0.9308050538701256
481,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0481, grad_fn=<NllLossBackward0>)",0.9857836541274204,0.9920419191092188,0.9910617339952918,tensor(0.1877),0.96423870118473,0.987629886194953,0.9724725943970768,0.9799926353258868,0.9310486592294436
482,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0480, grad_fn=<NllLossBackward0>)",0.985491136722635,0.9918768424500491,0.9908992380576902,tensor(0.1867),0.9635805177709522,0.987620698192622,0.971741778319123,0.9796168958742631,0.9306832511904666
483,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0480, grad_fn=<NllLossBackward0>)",0.9860761715322062,0.9922069417157826,0.9912242299328934,tensor(0.1885),0.9644580956559896,0.9873918417799752,0.9729598051157126,0.9801226993865032,0.9301885118293794
484,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0479, grad_fn=<NllLossBackward0>)",0.9853741297607208,0.9918107966457024,0.9908342396826496,tensor(0.1860),0.9635805177709522,0.9878622739658162,0.9714981729598052,0.9796118889707688,0.9316652012701896
485,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0479, grad_fn=<NllLossBackward0>)",0.9861931784941204,0.9922734415924568,0.991028987448616,tensor(0.1894),0.9646774901272488,0.9873949579831932,0.9732034104750305,0.9802478223530856,0.9303103145090384
486,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0478, grad_fn=<NllLossBackward0>)",0.985227871058328,0.9917282272198652,0.9907529917138488,tensor(0.1854),0.9631417288284336,0.9878562577447336,0.9710109622411692,0.9793611793611794,0.9314215959108716
487,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0478, grad_fn=<NllLossBackward0>)",0.9863686889369916,0.9923724097292695,0.9911264850111768,tensor(0.1900),0.9657744624835454,0.9874105159219946,0.97442143727162,0.980872976949485,0.9309193279073332
488,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0477, grad_fn=<NllLossBackward0>)",0.9851108640964136,0.9916621619407996,0.9906879933388082,tensor(0.1852),0.9631417288284336,0.9878562577447336,0.9710109622411692,0.9793611793611794,0.9314215959108716
489,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0476, grad_fn=<NllLossBackward0>)",0.9865149476393844,0.992454374335052,0.9914679738392956,tensor(0.1901),0.9659938569548048,0.9874136229022704,0.974665042630938,0.9809979159004536,0.931041130586992
490,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0476, grad_fn=<NllLossBackward0>)",0.9852863745392852,0.9917612566131068,0.9907854909013692,tensor(0.1856),0.9631417288284336,0.9878562577447336,0.9710109622411692,0.9793611793611794,0.9314215959108716
491,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0475, grad_fn=<NllLossBackward0>)",0.986280933715556,0.9923224253932916,0.9913379770892145,tensor(0.1894),0.964896884598508,0.9873980726464048,0.9734470158343485,0.9803729146221786,0.9304321171886972
492,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0474, grad_fn=<NllLossBackward0>)",0.9856373954250278,0.9919593875378696,0.990980486026491,tensor(0.1867),0.9637999122422116,0.9878652798415056,0.971741778319123,0.9797371975930248,0.9317870039498484
493,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0473, grad_fn=<NllLossBackward0>)",0.986017668051249,0.992173941517404,0.991191730745373,tensor(0.1882),0.9640193067134708,0.9873856047489488,0.9724725943970768,0.9798723613156602,0.9299449064700616
494,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0473, grad_fn=<NllLossBackward0>)",0.985959164570292,0.9921409391577708,0.9911592315578528,tensor(0.1880),0.9637999122422116,0.987382483918852,0.9722289890377588,0.9797471461887812,0.9298231037904026
495,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0472, grad_fn=<NllLossBackward0>)",0.9858421576083776,0.9920749279538904,0.991094233182812,tensor(0.1874),0.9640193067134708,0.987626825043306,0.9722289890377588,0.979867419592438,0.9309268565497844
496,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0472, grad_fn=<NllLossBackward0>)",0.9861931784941204,0.9922729356296248,0.991289228307934,tensor(0.1891),0.9646774901272488,0.9873949579831932,0.9732034104750305,0.9802478223530856,0.9303103145090384
497,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0471, grad_fn=<NllLossBackward0>)",0.9855788919440708,0.9919261066802052,0.9910781072686298,tensor(0.1864),0.9637999122422116,0.9878652798415056,0.971741778319123,0.9797371975930248,0.9317870039498484
498,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0471, grad_fn=<NllLossBackward0>)",0.9863979406774704,0.9923884041839224,0.991402975464255,tensor(0.1899),0.9651162790697676,0.987401185770751,0.9736906211936662,0.9804979762050778,0.9305539198683564
499,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0470, grad_fn=<NllLossBackward0>)",0.9854326332416778,0.9918432862711698,0.991126979729488,tensor(0.1859),0.9631417288284336,0.987614565271241,0.9712545676004872,0.9793662490788504,0.9304396458311488
500,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0470, grad_fn=<NllLossBackward0>)",0.9865441993798632,0.9924708655231111,0.991484223433056,tensor(0.1905),0.966213251426064,0.9874167283493708,0.9749086479902558,0.981122824221623,0.9311629332666512
501,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0469, grad_fn=<NllLossBackward0>)",0.9854326332416778,0.9918432862711698,0.991126979729488,tensor(0.1860),0.9635805177709522,0.9878622739658162,0.9714981729598052,0.9796118889707688,0.9316652012701896
502,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0468, grad_fn=<NllLossBackward0>)",0.9866027028608202,0.9925038462797472,0.991516722620576,tensor(0.1905),0.966213251426064,0.9874167283493708,0.9749086479902558,0.981122824221623,0.9311629332666512
503,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0467, grad_fn=<NllLossBackward0>)",0.9856666471655064,0.9919753692967804,0.9912569764795692,tensor(0.1865),0.9633611232996928,0.9876176324913324,0.9714981729598052,0.9794915878668796,0.9305614485108076
504,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0467, grad_fn=<NllLossBackward0>)",0.9864271924179489,0.9924046488787036,0.9915493454876744,tensor(0.1895),0.9651162790697676,0.987401185770751,0.9736906211936662,0.9804979762050778,0.9305539198683564
505,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0466, grad_fn=<NllLossBackward0>)",0.986017668051249,0.992173428955038,0.9914519716046912,tensor(0.1875),0.9640193067134708,0.987626825043306,0.9722289890377588,0.979867419592438,0.9309268565497844
506,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0465, grad_fn=<NllLossBackward0>)",0.9862516819750776,0.9923056774278044,0.9914518479251132,tensor(0.1885),0.9644580956559896,0.9876329458323028,0.9727161997563948,0.980117820324006,0.9311704619091024
507,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0465, grad_fn=<NllLossBackward0>)",0.9862516819750776,0.9923056774278044,0.9914518479251132,tensor(0.1886),0.9644580956559896,0.9876329458323028,0.9727161997563948,0.980117820324006,0.9311704619091024
508,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0464, grad_fn=<NllLossBackward0>)",0.9860469197917276,0.992189930413426,0.9914682211984512,tensor(0.1878),0.9644580956559896,0.9876329458323028,0.9727161997563948,0.980117820324006,0.9311704619091024
509,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0464, grad_fn=<NllLossBackward0>)",0.9864271924179489,0.9924046488787036,0.9915493454876744,tensor(0.1892),0.9651162790697676,0.987401185770751,0.9736906211936662,0.9804979762050778,0.9305539198683564
510,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0463, grad_fn=<NllLossBackward0>)",0.9859299128298132,0.9921239213374596,0.9914032228234106,tensor(0.1874),0.96423870118473,0.987629886194953,0.9724725943970768,0.9799926353258868,0.9310486592294436
511,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0463, grad_fn=<NllLossBackward0>)",0.9865734511203416,0.9924871102381536,0.9916305934564752,tensor(0.1898),0.965555068012286,0.9876482213438736,0.973934226552984,0.9807432846804855,0.9317794753073972
512,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0462, grad_fn=<NllLossBackward0>)",0.985959164570292,0.9921404244170816,0.9914194724171708,tensor(0.1873),0.9635805177709522,0.987620698192622,0.971741778319123,0.9796168958742631,0.9306832511904666
513,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0461, grad_fn=<NllLossBackward0>)",0.9865734511203416,0.9924871102381536,0.9916305934564752,tensor(0.1901),0.9657744624835454,0.9874105159219946,0.97442143727162,0.980872976949485,0.9309193279073332
514,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0461, grad_fn=<NllLossBackward0>)",0.9858714093488564,0.9920909135567963,0.9913707236358904,tensor(0.1872),0.9635805177709522,0.987620698192622,0.971741778319123,0.9796168958742631,0.9306832511904666
515,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0460, grad_fn=<NllLossBackward0>)",0.986690458082256,0.9925530696083406,0.9916955918315156,tensor(0.1903),0.9659938569548048,0.9874136229022704,0.974665042630938,0.9809979159004536,0.931041130586992
516,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0460, grad_fn=<NllLossBackward0>)",0.9859006610893348,0.9921074177173737,0.9913869732296504,tensor(0.1874),0.9637999122422116,0.9876237623762376,0.9719853836784408,0.9797421731123388,0.9308050538701256
517,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0459, grad_fn=<NllLossBackward0>)",0.9868367167846488,0.9926355066771406,0.9917768398003164,tensor(0.1904),0.9659938569548048,0.9874136229022704,0.974665042630938,0.9809979159004536,0.931041130586992
518,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0458, grad_fn=<NllLossBackward0>)",0.985959164570292,0.9921404244170816,0.9914194724171708,tensor(0.1874),0.9640193067134708,0.987626825043306,0.9722289890377588,0.979867419592438,0.9309268565497844
519,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0458, grad_fn=<NllLossBackward0>)",0.9868659685251272,0.9926519924719744,0.9917930893940766,tensor(0.1904),0.9659938569548048,0.9874136229022704,0.974665042630938,0.9809979159004536,0.931041130586992
520,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0457, grad_fn=<NllLossBackward0>)",0.9860469197917276,0.992189930413426,0.9914682211984512,tensor(0.1877),0.9640193067134708,0.987626825043306,0.9722289890377588,0.979867419592438,0.9309268565497844
521,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0457, grad_fn=<NllLossBackward0>)",0.9869244720060844,0.9926847230177565,0.991955709011256,tensor(0.1904),0.9659938569548048,0.9874136229022704,0.974665042630938,0.9809979159004536,0.931041130586992
522,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0456, grad_fn=<NllLossBackward0>)",0.9861054232726848,0.992222931709154,0.9915007203859716,tensor(0.1879),0.9640193067134708,0.987626825043306,0.9722289890377588,0.979867419592438,0.9309268565497844
523,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0455, grad_fn=<NllLossBackward0>)",0.9869829754870416,0.9927176919174564,0.9919882081987764,tensor(0.1904),0.9659938569548048,0.9876543209876544,0.97442143727162,0.9809932556713672,0.9320230806667152
524,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0455, grad_fn=<NllLossBackward0>)",0.9861346750131632,0.992239431546547,0.9915169699797318,tensor(0.1880),0.96423870118473,0.987629886194953,0.9724725943970768,0.9799926353258868,0.9310486592294436
525,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0454, grad_fn=<NllLossBackward0>)",0.98701222722752,0.9927341755580285,0.9920044577925364,tensor(0.1906),0.966213251426064,0.9876573685509752,0.974665042630938,0.9811181951937225,0.932144883346374
526,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0454, grad_fn=<NllLossBackward0>)",0.9861931784941204,0.9922721765611184,0.991679589596911,tensor(0.1881),0.96423870118473,0.987629886194953,0.9724725943970768,0.9799926353258868,0.9310486592294436
527,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0453, grad_fn=<NllLossBackward0>)",0.9870707307084772,0.9927671412207496,0.9920369569800568,tensor(0.1908),0.966213251426064,0.9874167283493708,0.9749086479902558,0.981122824221623,0.9311629332666512
528,32,,2,1000,50,0.001,0.0005,Transformer,,,,mean,False,3.0,0.0,5.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0453, grad_fn=<NllLossBackward0>)",0.986222430234599,0.9922886753221238,0.9916958391906712,tensor(0.1880),0.9644580956559896,0.9876329458323028,0.9727161997563948,0.980117820324006,0.9311704619091024
