epoch,hidden_channels,out_channels,num_layers,num_epoch,patience,lr,weight_decay,conv_type,eps,gamma,step_size,aggr,end,num_head,dropout,p,factor,eta_min,T_max,lr_scheduler,optimizer,type_model,scaler,dim_reduction,pca_threshold,train_loss,train_acc,train_f1,train_balanced_acc,val_loss,val_acc,val_precision,val_recall,val_f1,val_balanced_acc
498,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0152, grad_fn=<NllLossBackward0>)",0.996226525478266,0.9978993991304488,0.9979038024049398,tensor(0.2512),0.9697235629662132,0.986271144888453,0.9800243605359318,0.9831378299120236,0.9282020257425796
499,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0151, grad_fn=<NllLossBackward0>)",0.9971625811735798,0.9984213010432432,0.9984237894052648,tensor(0.2627),0.972136902150066,0.9860703812316716,0.9829476248477468,0.9845065267780896,0.9285599051391052
500,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0151, grad_fn=<NllLossBackward0>)",0.9966067981044872,0.9981114873665016,0.998115047123822,tensor(0.2563),0.970162351908732,0.986277873070326,0.9805115712545676,0.983386269240166,0.9284456311018976
501,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0151, grad_fn=<NllLossBackward0>)",0.9966653015854444,0.9981441083580244,0.9981475463113424,tensor(0.2568),0.970162351908732,0.986277873070326,0.9805115712545676,0.983386269240166,0.9284456311018976
502,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0150, grad_fn=<NllLossBackward0>)",0.9969870707307084,0.9983234858472908,0.998326291842704,tensor(0.2590),0.9706011408512506,0.986046511627907,0.9812423873325212,0.9836385836385836,0.9277072863814924
503,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0150, grad_fn=<NllLossBackward0>)",0.997016322471187,0.9983397897066962,0.9983425414364642,tensor(0.2591),0.9706011408512506,0.986046511627907,0.9812423873325212,0.9836385836385836,0.9277072863814924
504,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0150, grad_fn=<NllLossBackward0>)",0.9968993155092728,0.9982745710844158,0.9982775430614236,tensor(0.2571),0.970162351908732,0.986277873070326,0.9805115712545676,0.983386269240166,0.9284456311018976
505,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0150, grad_fn=<NllLossBackward0>)",0.9968700637687944,0.9982582651018184,0.9982612934676632,tensor(0.2567),0.970162351908732,0.986277873070326,0.9805115712545676,0.983386269240166,0.9284456311018976
506,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0150, grad_fn=<NllLossBackward0>)",0.9969870707307084,0.9983234858472908,0.998326291842704,tensor(0.2582),0.9703817463799912,0.9860430950048972,0.9809987819732034,0.9835144706313348,0.9275854837018336
507,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0150, grad_fn=<NllLossBackward0>)",0.9970455742116656,0.9983560930353684,0.9983587910302244,tensor(0.2588),0.9706011408512506,0.986046511627907,0.9812423873325212,0.9836385836385836,0.9277072863814924
508,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0150, grad_fn=<NllLossBackward0>)",0.9969285672497512,0.9982908765361764,0.9982937926551836,tensor(0.2575),0.970162351908732,0.9860396767083028,0.9807551766138856,0.983390327308256,0.9274636810221746
509,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0150, grad_fn=<NllLossBackward0>)",0.9969285672497512,0.9982908765361764,0.9982937926551836,tensor(0.2570),0.970162351908732,0.986277873070326,0.9805115712545676,0.983386269240166,0.9284456311018976
510,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0150, grad_fn=<NllLossBackward0>)",0.9969870707307084,0.9983234858472908,0.998326291842704,tensor(0.2580),0.9703817463799912,0.9860430950048972,0.9809987819732034,0.9835144706313348,0.9275854837018336
511,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0150, grad_fn=<NllLossBackward0>)",0.997016322471187,0.9983397897066962,0.9983425414364642,tensor(0.2586),0.9706011408512506,0.986046511627907,0.9812423873325212,0.9836385836385836,0.9277072863814924
512,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0149, grad_fn=<NllLossBackward0>)",0.9969870707307084,0.9983234858472908,0.998326291842704,tensor(0.2577),0.9703817463799912,0.9860430950048972,0.9809987819732034,0.9835144706313348,0.9275854837018336
513,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0149, grad_fn=<NllLossBackward0>)",0.9969285672497512,0.9982908765361764,0.9982937926551836,tensor(0.2573),0.970162351908732,0.986277873070326,0.9805115712545676,0.983386269240166,0.9284456311018976
514,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0149, grad_fn=<NllLossBackward0>)",0.9969870707307084,0.9983234858472908,0.998326291842704,tensor(0.2581),0.9703817463799912,0.9860430950048972,0.9809987819732034,0.9835144706313348,0.9275854837018336
515,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0149, grad_fn=<NllLossBackward0>)",0.997016322471187,0.9983397897066962,0.9983425414364642,tensor(0.2586),0.9706011408512506,0.986046511627907,0.9812423873325212,0.9836385836385836,0.9277072863814924
516,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0149, grad_fn=<NllLossBackward0>)",0.99695781899023,0.9983071814571262,0.9983100422489436,tensor(0.2579),0.9706011408512506,0.986046511627907,0.9812423873325212,0.9836385836385836,0.9277072863814924
517,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0149, grad_fn=<NllLossBackward0>)",0.99695781899023,0.9983071814571262,0.9983100422489436,tensor(0.2574),0.970162351908732,0.9860396767083028,0.9807551766138856,0.983390327308256,0.9274636810221746
518,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0149, grad_fn=<NllLossBackward0>)",0.997016322471187,0.9983397897066962,0.9983425414364642,tensor(0.2578),0.9706011408512506,0.986046511627907,0.9812423873325212,0.9836385836385836,0.9277072863814924
519,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0149, grad_fn=<NllLossBackward0>)",0.9970455742116656,0.9983560930353684,0.9983587910302244,tensor(0.2583),0.9706011408512506,0.986046511627907,0.9812423873325212,0.9836385836385836,0.9277072863814924
520,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0149, grad_fn=<NllLossBackward0>)",0.997016322471187,0.9983397897066962,0.9983425414364642,tensor(0.2580),0.9706011408512506,0.986046511627907,0.9812423873325212,0.9836385836385836,0.9277072863814924
521,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0149, grad_fn=<NllLossBackward0>)",0.997016322471187,0.9983397897066962,0.9983425414364642,tensor(0.2576),0.9703817463799912,0.9860430950048972,0.9809987819732034,0.9835144706313348,0.9275854837018336
522,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0149, grad_fn=<NllLossBackward0>)",0.997016322471187,0.9983397897066962,0.9983425414364642,tensor(0.2578),0.9706011408512506,0.986046511627907,0.9812423873325212,0.9836385836385836,0.9277072863814924
523,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0148, grad_fn=<NllLossBackward0>)",0.9970455742116656,0.9983560930353684,0.9983587910302244,tensor(0.2582),0.9706011408512506,0.986046511627907,0.9812423873325212,0.9836385836385836,0.9277072863814924
524,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0148, grad_fn=<NllLossBackward0>)",0.9970455742116656,0.9983560930353684,0.9983587910302244,tensor(0.2581),0.9706011408512506,0.986046511627907,0.9812423873325212,0.9836385836385836,0.9277072863814924
525,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0148, grad_fn=<NllLossBackward0>)",0.997016322471187,0.9983397897066962,0.9983425414364642,tensor(0.2578),0.9706011408512506,0.986046511627907,0.9812423873325212,0.9836385836385836,0.9277072863814924
526,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0148, grad_fn=<NllLossBackward0>)",0.997016322471187,0.9983397897066962,0.9983425414364642,tensor(0.2580),0.9706011408512506,0.986046511627907,0.9812423873325212,0.9836385836385836,0.9277072863814924
527,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0148, grad_fn=<NllLossBackward0>)",0.997016322471187,0.9983397897066962,0.9983425414364642,tensor(0.2582),0.9706011408512506,0.986046511627907,0.9812423873325212,0.9836385836385836,0.9277072863814924
528,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0148, grad_fn=<NllLossBackward0>)",0.997016322471187,0.9983397897066962,0.9983425414364642,tensor(0.2581),0.9706011408512506,0.986046511627907,0.9812423873325212,0.9836385836385836,0.9277072863814924
529,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0148, grad_fn=<NllLossBackward0>)",0.997016322471187,0.9983397897066962,0.9983425414364642,tensor(0.2579),0.9706011408512506,0.986046511627907,0.9812423873325212,0.9836385836385836,0.9277072863814924
530,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0148, grad_fn=<NllLossBackward0>)",0.9970455742116656,0.9983560930353684,0.9983587910302244,tensor(0.2580),0.9706011408512506,0.986046511627907,0.9812423873325212,0.9836385836385836,0.9277072863814924
531,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0148, grad_fn=<NllLossBackward0>)",0.9970455742116656,0.9983560930353684,0.9983587910302244,tensor(0.2582),0.9706011408512506,0.986046511627907,0.9812423873325212,0.9836385836385836,0.9277072863814924
532,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0148, grad_fn=<NllLossBackward0>)",0.9970455742116656,0.9983560930353684,0.9983587910302244,tensor(0.2582),0.9706011408512506,0.986046511627907,0.9812423873325212,0.9836385836385836,0.9277072863814924
533,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0148, grad_fn=<NllLossBackward0>)",0.9970455742116656,0.9983560930353684,0.9983587910302244,tensor(0.2579),0.9706011408512506,0.986046511627907,0.9812423873325212,0.9836385836385836,0.9277072863814924
534,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0147, grad_fn=<NllLossBackward0>)",0.9970455742116656,0.9983560930353684,0.9983587910302244,tensor(0.2580),0.9706011408512506,0.986046511627907,0.9812423873325212,0.9836385836385836,0.9277072863814924
535,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0147, grad_fn=<NllLossBackward0>)",0.9970455742116656,0.9983560930353684,0.9983587910302244,tensor(0.2583),0.9710399297937692,0.9860533398580866,0.9817295980511572,0.98388671875,0.9279508917408104
536,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0147, grad_fn=<NllLossBackward0>)",0.9970455742116656,0.9983560930353684,0.9983587910302244,tensor(0.2582),0.97082053532251,0.9860499265785608,0.9814859926918392,0.983762666341106,0.9278290890611514
537,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0147, grad_fn=<NllLossBackward0>)",0.9970455742116656,0.9983560930353684,0.9983587910302244,tensor(0.2579),0.97082053532251,0.9860499265785608,0.9814859926918392,0.983762666341106,0.9278290890611514
538,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0147, grad_fn=<NllLossBackward0>)",0.9970455742116656,0.9983560930353684,0.9983587910302244,tensor(0.2580),0.97082053532251,0.9860499265785608,0.9814859926918392,0.983762666341106,0.9278290890611514
539,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0147, grad_fn=<NllLossBackward0>)",0.9970455742116656,0.9983560930353684,0.9983587910302244,tensor(0.2582),0.9710399297937692,0.9860533398580866,0.9817295980511572,0.98388671875,0.9279508917408104
540,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0147, grad_fn=<NllLossBackward0>)",0.9970455742116656,0.9983560930353684,0.9983587910302244,tensor(0.2581),0.9710399297937692,0.9860533398580866,0.9817295980511572,0.98388671875,0.9279508917408104
541,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0147, grad_fn=<NllLossBackward0>)",0.9970455742116656,0.9983560930353684,0.9983587910302244,tensor(0.2580),0.9710399297937692,0.9860533398580866,0.9817295980511572,0.98388671875,0.9279508917408104
542,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0147, grad_fn=<NllLossBackward0>)",0.9970455742116656,0.9983560930353684,0.9983587910302244,tensor(0.2582),0.9710399297937692,0.9860533398580866,0.9817295980511572,0.98388671875,0.9279508917408104
543,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0147, grad_fn=<NllLossBackward0>)",0.997074825952144,0.9983723958333334,0.9983750406239844,tensor(0.2583),0.9710399297937692,0.9860533398580866,0.9817295980511572,0.98388671875,0.9279508917408104
544,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0146, grad_fn=<NllLossBackward0>)",0.9970455742116656,0.9983560930353684,0.9983587910302244,tensor(0.2582),0.9710399297937692,0.9860533398580866,0.9817295980511572,0.98388671875,0.9279508917408104
545,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0146, grad_fn=<NllLossBackward0>)",0.9970455742116656,0.9983560930353684,0.9983587910302244,tensor(0.2581),0.9710399297937692,0.9860533398580866,0.9817295980511572,0.98388671875,0.9279508917408104
546,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0146, grad_fn=<NllLossBackward0>)",0.9970455742116656,0.9983560930353684,0.9983587910302244,tensor(0.2583),0.9710399297937692,0.9860533398580866,0.9817295980511572,0.98388671875,0.9279508917408104
547,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0146, grad_fn=<NllLossBackward0>)",0.9970455742116656,0.9983560930353684,0.9983587910302244,tensor(0.2583),0.9710399297937692,0.9860533398580866,0.9817295980511572,0.98388671875,0.9279508917408104
548,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0146, grad_fn=<NllLossBackward0>)",0.997074825952144,0.9983723958333334,0.9983750406239844,tensor(0.2581),0.9710399297937692,0.9860533398580866,0.9817295980511572,0.98388671875,0.9279508917408104
549,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0146, grad_fn=<NllLossBackward0>)",0.997074825952144,0.9983723958333334,0.9983750406239844,tensor(0.2581),0.9710399297937692,0.9860533398580866,0.9817295980511572,0.98388671875,0.9279508917408104
550,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0146, grad_fn=<NllLossBackward0>)",0.997074825952144,0.9983723958333334,0.9983750406239844,tensor(0.2582),0.9710399297937692,0.9860533398580866,0.9817295980511572,0.98388671875,0.9279508917408104
551,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0146, grad_fn=<NllLossBackward0>)",0.997074825952144,0.9983723958333334,0.9983750406239844,tensor(0.2583),0.9710399297937692,0.9860533398580866,0.9817295980511572,0.98388671875,0.9279508917408104
552,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0146, grad_fn=<NllLossBackward0>)",0.997074825952144,0.9983723958333334,0.9983750406239844,tensor(0.2582),0.9710399297937692,0.9860533398580866,0.9817295980511572,0.98388671875,0.9279508917408104
553,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0146, grad_fn=<NllLossBackward0>)",0.997074825952144,0.9983723958333334,0.9983750406239844,tensor(0.2582),0.9712593242650284,0.9860567514677104,0.981973203410475,0.984010740876358,0.9280726944204694
554,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0146, grad_fn=<NllLossBackward0>)",0.9971040776926228,0.9983886981006168,0.9983912902177444,tensor(0.2582),0.9712593242650284,0.9860567514677104,0.981973203410475,0.984010740876358,0.9280726944204694
555,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0145, grad_fn=<NllLossBackward0>)",0.997074825952144,0.9983723958333334,0.9983750406239844,tensor(0.2582),0.9712593242650284,0.9860567514677104,0.981973203410475,0.984010740876358,0.9280726944204694
556,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0145, grad_fn=<NllLossBackward0>)",0.9971040776926228,0.9983886981006168,0.9983912902177444,tensor(0.2581),0.9712593242650284,0.9860567514677104,0.981973203410475,0.984010740876358,0.9280726944204694
557,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0145, grad_fn=<NllLossBackward0>)",0.9971333294331012,0.9984049998372448,0.9984075398115048,tensor(0.2582),0.9712593242650284,0.9860567514677104,0.981973203410475,0.984010740876358,0.9280726944204694
558,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0145, grad_fn=<NllLossBackward0>)",0.9971333294331012,0.9984049998372448,0.9984075398115048,tensor(0.2584),0.9712593242650284,0.9860567514677104,0.981973203410475,0.984010740876358,0.9280726944204694
559,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0145, grad_fn=<NllLossBackward0>)",0.9971333294331012,0.9984049998372448,0.9984075398115048,tensor(0.2582),0.9710399297937692,0.9860533398580866,0.9817295980511572,0.98388671875,0.9279508917408104
560,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0145, grad_fn=<NllLossBackward0>)",0.9971040776926228,0.9983886981006168,0.9983912902177444,tensor(0.2581),0.9710399297937692,0.9860533398580866,0.9817295980511572,0.98388671875,0.9279508917408104
561,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0145, grad_fn=<NllLossBackward0>)",0.9971333294331012,0.9984049998372448,0.9984075398115048,tensor(0.2582),0.9710399297937692,0.9860533398580866,0.9817295980511572,0.98388671875,0.9279508917408104
562,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0145, grad_fn=<NllLossBackward0>)",0.9971333294331012,0.9984049998372448,0.9984075398115048,tensor(0.2583),0.971478718736288,0.9860601614086574,0.9822168087697928,0.9841347327312668,0.9281944971001282
563,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0145, grad_fn=<NllLossBackward0>)",0.9971333294331012,0.9984049998372448,0.9984075398115048,tensor(0.2583),0.971478718736288,0.9860601614086574,0.9822168087697928,0.9841347327312668,0.9281944971001282
564,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0145, grad_fn=<NllLossBackward0>)",0.9971333294331012,0.9984049998372448,0.9984075398115048,tensor(0.2583),0.971478718736288,0.9860601614086574,0.9822168087697928,0.9841347327312668,0.9281944971001282
565,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0145, grad_fn=<NllLossBackward0>)",0.9971333294331012,0.9984049998372448,0.9984075398115048,tensor(0.2583),0.971478718736288,0.9860601614086574,0.9822168087697928,0.9841347327312668,0.9281944971001282
566,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0144, grad_fn=<NllLossBackward0>)",0.9971333294331012,0.9984049998372448,0.9984075398115048,tensor(0.2583),0.9712593242650284,0.9860567514677104,0.981973203410475,0.984010740876358,0.9280726944204694
567,64,,2,1000,50,0.001,0.0005,Transformer,,,,sum,False,2.0,0.0,10.0,0.5,,,ReduceLROnPlateau,Adam,HeteroGNN,standard_l2,pca,0.99,"tensor(0.0144, grad_fn=<NllLossBackward0>)",0.9971333294331012,0.9984049998372448,0.9984075398115048,tensor(0.2582),0.9712593242650284,0.9860567514677104,0.981973203410475,0.984010740876358,0.9280726944204694
